stock,time,price,shares
CRRC,09:30:00.40,18.08,834
CTCT,09:30:00.40,30.88,2846
CTCT,09:30:00.40,30.88,2846
GIG,09:30:00.40,1.53,3407
GBR,09:30:00.40,1.82,545
GLQ,09:30:00.40,15.68,1119
GLO,09:30:00.40,12.98,6832
GLV,09:30:00.40,15.47,1085
GHM,09:30:00.40,36.11,168
GMO,09:30:00.40,1.35,3101
BBD,09:30:00.40,12.2,100
BBD,09:30:00.40,12.2,200
BBD,09:30:00.40,12.2,100
BHP,09:30:00.40,67.35,100
DIA,09:30:00.40,164.8,100
GSB,09:30:00.40,2.33,700
GRC,09:30:00.40,33.28,381
SSH,09:30:00.40,9.75,4689
FORR,09:30:00.40,38.26,331
FORR,09:30:00.40,38.26,331
GAM,09:30:00.40,35,1500
GDO,09:30:00.40,18.03,4406
GEL,09:30:00.40,52.32,715
GHI,09:30:00.40,9.85,13357
GLP,09:30:00.40,35.4,235
GLOG,09:30:00.40,17.09,3694
FTI,09:30:00.40,51.94,8797
GNK,09:30:00.40,2.47,16456
LYB,09:30:00.40,80.05,35143
IIM,09:30:00.40,13.51,4173
IMF,09:30:00.40,16.92,100
INB,09:30:00.40,11.28,6431
INF,09:30:00.40,19.66,3757
JOY,09:30:00.40,58,16596
JOY,09:30:00.40,58,100
JOY,09:30:00.40,58,100
JOY,09:30:00.40,58,100
JOY,09:30:00.40,58,100
JOY,09:30:00.40,58,100
JOY,09:30:00.40,58,100
JOY,09:30:00.40,57.99,100
JOY,09:30:00.40,58,100
JOY,09:30:00.40,58.04,100
BRX,09:30:00.40,20.285,200
CMA,09:30:00.40,47.15,54
CBL,09:30:00.40,17.96,200
CI,09:30:00.40,86.85,14
CHK,09:30:00.40,27.09,100
CHK,09:30:00.40,27.09,100
CHK,09:30:00.40,27.09,100
CHK,09:30:00.40,27.08,100
CHK,09:30:00.40,27.09,200
CBL,09:30:00.40,17.95,400
EXR,09:30:00.40,42.09,6864
FAM,09:30:00.40,13.93,100
FAM,09:30:00.40,13.92,900
OLBK,09:30:00.40,14.5,400
OLBK,09:30:00.40,14.5,400
OXFD,09:30:00.40,19.39,217
OXFD,09:30:00.40,19.39,217
OVAS,09:30:00.40,9.13,118
OVAS,09:30:00.40,9.13,118
NNBR,09:30:00.40,20.15,1980
ORCL,09:30:00.40,37.8,458
ORCL,09:30:00.40,37.81,485
ORCL,09:30:00.40,37.81,15
ORCL,09:30:00.40,37.81,185
ASH,09:30:00.40,96.61,100
ASX,09:30:00.40,4.73,100
ASX,09:30:00.40,4.73,100
AT,09:30:00.40,3.51,200
AT,09:30:00.40,3.51,100
AT,09:30:00.40,3.51,100
AT,09:30:00.40,3.53,100
AT,09:30:00.40,3.53,300
NNBR,09:30:00.40,20.15,1980
WIN,09:30:00.40,8,78208
WIN,09:30:00.40,8,78208
WPCS,09:30:00.40,2.77,86447
WPCS,09:30:00.40,2.77,86447
WPCS,09:30:00.40,2.79,100
WEYS,09:30:00.40,29.22,300
WEYS,09:30:00.40,29.22,300
CBOE,09:30:00.40,51.89,4424
CBOE,09:30:00.40,51.89,4424
FOSL,09:30:00.40,119.71,5093
FOSL,09:30:00.40,119.71,5093
FOSL,09:30:00.40,119.25,84
EXPE,09:30:00.40,69.08,100
IYM,09:30:00.40,81.22,60
IEO,09:30:00.40,82.13,80
IYR,09:30:00.40,62.9,300
INTU,09:30:00.40,75.85,100
INTU,09:30:00.40,75.85,300
PLUG,09:30:00.40,2.04,100
PLUG,09:30:00.40,2.04,100
PLCE,09:30:00.40,56.65,2029
PLCE,09:30:00.40,56.65,2029
MORN,09:30:00.40,78.34,995
MORN,09:30:00.40,78.34,995
NATH,09:30:00.40,50.5,1259
LYB,09:30:00.40,80.04,67
STB,09:30:00.40,6.18,200
SWIR,09:30:00.40,24.82,21584
SWIR,09:30:00.40,24.82,21584
TCCO,09:30:00.40,7.55,8
TCCO,09:30:00.40,7.55,8
STNR,09:30:00.40,48.9,101
STNR,09:30:00.40,48.9,101
STRZA,09:30:00.40,29.13,10206
STRZA,09:30:00.40,29.13,10206
ROVI,09:30:00.40,19.66,2978
ROVI,09:30:00.40,19.66,2978
QCCO,09:30:00.40,1.77,500
QCCO,09:30:00.40,1.77,500
RPTP,09:30:00.40,12.98,4845
RPTP,09:30:00.40,12.98,4845
RDHL,09:30:00.40,11.8,300
RDHL,09:30:00.40,11.8,300
RECN,09:30:00.40,13.82,12182
RECN,09:30:00.40,13.82,12182
QASP,09:30:00.40,0.0002,1000
JASO,09:30:00.40,9.16,11421
JASO,09:30:00.40,9.16,11421
KFRC,09:30:00.40,20.31,671
KFRC,09:30:00.40,20.31,671
KRFT,09:30:00.40,53.8,45513
KRFT,09:30:00.40,53.8,45513
KELYA,09:30:00.40,24.76,1232
KELYA,09:30:00.40,24.76,1232
LATF,09:30:00.40,0.0004,800000
JSDA,09:30:00.40,0.475,21
GOOG,09:30:00.40,1115.21,100
GOOG,09:30:00.40,1115.2,6
GOOG,09:30:00.40,1115.2,94
GOOG,09:30:00.40,1115.2,100
GLDC,09:30:00.40,4.12,60
GLDC,09:30:00.40,4.12,60
FITX,09:30:00.40,0.006,14000
FIATY,09:30:00.40,9.375,10
FIATY,09:30:00.40,9.375,190
EXETF,09:30:00.40,6.44,400
FITX,09:30:00.40,0.006,31000
TSCO,09:30:00.40,77.75,29
TTGT,09:30:00.40,6.81,221
TTGT,09:30:00.40,6.81,221
TRNS,09:30:00.40,8,331
TRNS,09:30:00.40,8,331
UPIP,09:30:00.40,1.38,137468
UPIP,09:30:00.40,1.38,137468
TNXP,09:30:00.40,10.38,752
TNXP,09:30:00.40,10.38,752
TTDZ,09:30:00.40,0.0001,9998
GWLIF,09:30:00.40,30.57,1
GRZG,09:30:00.40,0.09,6300
IAUS,09:30:00.40,0.29,2500
IAUS,09:30:00.40,0.29,1450
GSAT,09:30:00.40,1.76,200
VOD,09:30:00.40,39,300
URBN,09:30:00.40,38.24,300
VOD,09:30:00.40,39,100
USTR,09:30:00.40,45.62,1137
USTR,09:30:00.40,45.62,1137
VLKAY,09:30:00.40,53.09,10
VLKAY,09:30:00.40,53.09,10
DECK,09:30:00.40,84.25,7673
DECK,09:30:00.40,84.25,7673
CVTI,09:30:00.40,8.2,200
CVTI,09:30:00.40,8.2,200
DLNG,09:30:00.40,22.44,1
DATE,09:30:00.40,5.96,41
DATE,09:30:00.40,5.96,41
DCIX,09:30:00.40,4.01,3774
DCIX,09:30:00.40,4.01,3774
LVMUY,09:30:00.40,35.89,115
ONCS,09:30:00.40,0.485,5000
ONCS,09:30:00.40,0.485,2700
ONCS,09:30:00.40,0.485,500
ONCS,09:30:00.40,0.4862,3500
ONCS,09:30:00.40,0.485,6500
ONCS,09:30:00.40,0.485,4000
NENE,09:30:00.40,2.48,400
OOIL,09:30:00.40,0.17,1500
IRG,09:30:00.40,12.44,550
IRG,09:30:00.40,12.44,550
ITNS,09:30:00.40,0.0021,25
CSVI,09:30:00.40,32.875,30
CSVI,09:30:00.40,32.55,45
FULL,09:30:00.40,7.01,1150
FULL,09:30:00.40,7.01,1150
GNCP,09:30:00.40,0.0004,100000
GHML,09:30:00.40,2.01,40
FUELQ,09:30:00.40,0.151,1
FUELQ,09:30:00.40,0.151,1049
GLD,09:30:00.40,117.94,10
BCOR,09:30:00.40,29.18,10323
BCOR,09:30:00.40,29.18,10323
BPOPN,09:30:00.40,18.96,3
BPOPN,09:30:00.40,18.96,3
BERX,09:30:00.40,0.2067,142
BLIAQ,09:30:00.40,0.003,220
FIATY,09:30:00.40,9.375,400
FIATY,09:30:00.40,9.375,150
FITX,09:30:00.40,0.006,50000
FIATY,09:30:00.40,9.375,39
FITX,09:30:00.40,0.006,94634
FIATY,09:30:00.40,9.375,111
EVSNF,09:30:00.40,0.06,5500
FITX,09:30:00.40,0.006,2000
FCNCB,09:30:00.40,204.62,50
JAMN,09:30:00.40,0.36,1
JMHLY,09:30:00.40,54.01,15
PLUG,09:30:00.40,2.04,300
PLUG,09:30:00.40,2.04,700
PLUG,09:30:00.40,2.04,100
PHOT,09:30:00.40,0.157,3000
PHOT,09:30:00.40,0.157,5000
PHOT,09:30:00.40,0.1575,3190
PHOT,09:30:00.40,0.1575,700
PHOT,09:30:00.40,0.157,295
PHOT,09:30:00.40,0.1575,3000
PHOT,09:30:00.40,0.157,705
PHOT,09:30:00.40,0.1575,1585
PHOT,09:30:00.40,0.157,700
PPJE,09:30:00.40,0.0022,1000
PHOT,09:30:00.40,0.157,3500
PHOT,09:30:00.40,0.1575,1369
PHOT,09:30:00.40,0.1575,2200
PHOT,09:30:00.40,0.157,600
PHOT,09:30:00.40,0.1575,6666
PHOT,09:30:00.40,0.1575,1000
PHOT,09:30:00.40,0.157,4495
PHOT,09:30:00.40,0.157,505
PHOT,09:30:00.40,0.157,5000
PHOT,09:30:00.40,0.1575,1000
AMTG,09:30:00.40,14.75,2024
AOL,09:30:00.40,46.26,16714
APAM,09:30:00.40,64.85,620
ARI,09:30:00.40,16.25,2144
ARMK,09:30:00.40,25.99,2048
ARPI,09:30:00.40,17.1,514
AVV,09:30:00.40,27.4,991
AVIV,09:30:00.40,23.57,528
ELTP,09:30:00.40,0.1213,5000
EONGY,09:30:00.40,18.02,119
DSNY,09:30:00.40,1.905,1750
DSNY,09:30:00.40,1.9,750
DSNY,09:30:00.40,1.905,250
EFA,09:30:00.40,66.23,155
CEMP,09:30:00.40,12.36,685
CEMP,09:30:00.40,12.36,685
PHOT,09:30:00.40,0.1575,3333
FANUY,09:30:00.40,30.56,200
EWI,09:30:00.40,15.47,500
EWG,09:30:00.40,30.97,185
EWJ,09:30:00.40,12.08,100
EWJ,09:30:00.40,12.08,8
APDN,09:30:00.40,0.1646,100
APDN,09:30:00.40,0.1646,3400
APDN,09:30:00.40,0.1646,1999
AXXE,09:30:00.40,0.151,50
AVXL,09:30:00.40,0.25,125
AXXE,09:30:00.40,0.151,25
AVXL,09:30:00.40,0.25,400
AMADY,09:30:00.40,41.88,75
AZSEY,09:30:00.40,17.63,51
VLKAY,09:30:00.40,53.09,100
VLKAY,09:30:00.40,53.09,91
VLKAY,09:30:00.40,53.09,2
CCGI,09:30:00.40,1.21,1200
PHOT,09:30:00.40,0.1575,1000
PHOT,09:30:00.40,0.157,300
PHOT,09:30:00.40,0.1575,133
PHOT,09:30:00.40,0.157,800
PHOT,09:30:00.40,0.157,3000
PHOT,09:30:00.40,0.1575,2000
PHOT,09:30:00.40,0.1575,5000
PHOT,09:30:00.40,0.157,3920
PHOT,09:30:00.40,0.1575,17500
PHOT,09:30:00.40,0.157,3000
PHOT,09:30:00.40,0.1575,3000
PHOT,09:30:00.40,0.1575,666
PHOT,09:30:00.40,0.1575,13333
PHOT,09:30:00.40,0.157,2000
PHOT,09:30:00.40,0.1575,2000
DEWM,09:30:00.40,0.001,31810
DGEN,09:30:00.40,0.0073,1000
TEXC,09:30:00.40,0.1355,5000
NENE,09:30:00.40,2.48,150
OOIL,09:30:00.40,0.17,11
NENE,09:30:00.40,2.48,50
SFRX,09:30:00.40,0.0155,10000
SITS,09:30:00.40,0.0035,40000
LQMT,09:30:00.40,0.165,500
LQMT,09:30:00.40,0.165,9500
GLD,09:30:00.40,117.93,10
GLD,09:30:00.40,117.93,15
DFT,09:30:00.40,24.675,200
DFT,09:30:00.40,24.675,200
DKT,09:30:00.40,26.66,3
DFT,09:30:00.40,24.675,200
NATH,09:30:00.40,50.5,1259
MRCY,09:30:00.40,10.91,377
MRCY,09:30:00.40,10.91,377
MWIPD,09:30:00.40,0.144,1500
MWIPD,09:30:00.40,0.144,60
RHHBY,09:30:00.40,69.36,50
RNCH,09:30:00.40,0.012,50
RFMK,09:30:00.40,0.0003,7925
RQI,09:30:00.40,9.44,400
RQI,09:30:00.40,9.44,400
RL,09:30:00.40,175.6,2
ALL,09:30:00.40,54.18,22
AERG,09:30:00.40,0.0095,4000
TRRU,09:30:00.40,0.056,400
CAG,09:30:00.40,33.66,25946
CBG,09:30:00.40,26.27,25659
EBR,09:30:00.40,2.42,500
EBR,09:30:00.40,2.42,100
EQY,09:30:00.40,22.44,100
EQY,09:30:00.40,22.46,100
EGP,09:30:00.40,57.5,75
VMW,09:30:00.40,88.82,200
UTX,09:30:00.40,112.95,32
VMW,09:30:00.40,88.81,100
VMW,09:30:00.40,88.87,168
VMW,09:30:00.40,88.87,168
VMW,09:30:00.40,88.87,32
VMW,09:30:00.40,88.87,100
VMW,09:30:00.40,88.82,68
VMW,09:30:00.40,88.82,32
VMW,09:30:00.40,88.81,100
VMW,09:30:00.40,88.8,100
GPC,09:30:00.40,83.1,10329
GPT,09:30:00.40,5.76,4810
GBAB,09:30:00.40,19.66,1615
GCO,09:30:00.40,73.07,1676
GDP,09:30:00.40,16.92,25181
GGS,09:30:00.40,1.57,9913
GPK,09:30:00.40,9.55,20075
GE,09:30:00.40,27.87,32
DDC,09:30:00.40,14.38,65
DDC,09:30:00.40,14.38,35
DHI,09:30:00.40,21.81,100
DHI,09:30:00.40,21.81,100
CYNI,09:30:00.40,5.33,8196
DF,09:30:00.40,17.17,5889
JOY,09:30:00.40,58.19,100
VMW,09:30:00.40,88.8,32
VMW,09:30:00.40,88.8,100
VMW,09:30:00.40,88.81,100
VMW,09:30:00.40,88.82,100
VMW,09:30:00.40,88.82,100
VMW,09:30:00.40,88.8,100
V,09:30:00.40,221.59,100
UTX,09:30:00.40,112.95,36
UTX,09:30:00.40,113.05,164
CEB,09:30:00.40,76.96,2173
CHMI,09:30:00.40,17.84,200
C,09:30:00.40,52.03,100
C,09:30:00.40,52.03,100
C,09:30:00.40,52.03,100
C,09:30:00.40,52.03,100
C,09:30:00.40,52.03,100
BRO,09:30:00.40,31.23,200
BRO,09:30:00.40,31.23,200
C,09:30:00.40,52.03,100
CLDT,09:30:00.40,20.44,865
HCN,09:30:00.40,53.15,300
HCN,09:30:00.40,53.15,300
GS,09:30:00.40,177.16,32
GS,09:30:00.40,176.95,100
HLF,09:30:00.40,78.75,27
BPTH,09:30:00.40,4,621
BLX,09:30:00.40,27.74,100
BLX,09:30:00.40,27.74,100
BEAM,09:30:00.40,67.91,12571
BK,09:30:00.40,34.34,100
BK,09:30:00.40,34.34,100
URE,09:30:00.40,67.74,100
URE,09:30:00.40,67.74,400
URE,09:30:00.40,67.74,500
URE,09:30:00.40,67.74,500
URE,09:30:00.40,67.74,100
URE,09:30:00.40,67.58,500
URE,09:30:00.40,67.74,500
URE,09:30:00.40,67.74,500
URE,09:30:00.40,67.74,500
URE,09:30:00.40,67.58,500
URE,09:30:00.40,67.58,500
URE,09:30:00.40,67.74,500
URE,09:30:00.40,67.74,500
IYR,09:30:00.40,62.9,4300
IYR,09:30:00.40,62.9,3200
IYR,09:30:00.40,62.9,1100
IYR,09:30:00.40,63.13,100
IYR,09:30:00.40,63.14,20
IYR,09:30:00.40,63.14,100
IYR,09:30:00.40,63.17,80
IYR,09:30:00.40,63.13,100
IYR,09:30:00.40,63.14,100
IYR,09:30:00.40,63.14,100
IYR,09:30:00.40,63.16,70
IYR,09:30:00.40,63.16,100
IYR,09:30:00.40,63.17,400
IYR,09:30:00.40,62.89,253
IYR,09:30:00.40,62.9,1000
IWM,09:30:00.40,115.07,100
IYR,09:30:00.40,63.17,400
HNRG,09:30:00.40,8.1,844
HNRG,09:30:00.40,8.1,844
MCOX,09:30:00.40,3.59,19
MCOX,09:30:00.40,3.59,19
SCHN,09:30:00.40,32.59,1404
SCHN,09:30:00.40,32.59,1404
CTCT,09:30:00.40,31.05,50
CRWN,09:30:00.40,3.55,5838
CRWN,09:30:00.40,3.55,5838
CSTE,09:30:00.40,49.5,100
CMCSA,09:30:00.40,51.8,100
CMCSA,09:30:00.40,51.8,400
CMCSA,09:30:00.40,51.8,600
CMCSA,09:30:00.40,51.84,100
CMCSA,09:30:00.40,51.84,100
CMCSA,09:30:00.40,51.85,300
CSCO,09:30:00.40,22.26,300
EFII,09:30:00.40,38.69,2892
EFII,09:30:00.40,38.69,2892
EDS,09:30:00.40,1.65,1312
EDS,09:30:00.40,1.65,1312
EBIX,09:30:00.40,14.71,3360
EBIX,09:30:00.40,14.71,3360
DRAM,09:30:00.40,2.66,1000
DRAM,09:30:00.40,2.66,1000
EIGI,09:30:00.40,14.01,1998
EIGI,09:30:00.40,14.01,1998
LKQ,09:30:00.40,32.84,14122
LKQ,09:30:00.40,32.84,14122
GROW,09:30:00.40,2.53,201
GROW,09:30:00.40,2.53,201
DNDN,09:30:00.40,3,100
DNDN,09:30:00.40,3,100
DNDN,09:30:00.40,3,100
CYAN,09:30:00.40,4.95,500
CYAN,09:30:00.40,4.95,500
CYBX,09:30:00.40,65.06,1908
CYBX,09:30:00.40,65.06,1908
PCLN,09:30:00.40,1159.97,61922
PCLN,09:30:00.40,1159.97,61922
PKBK,09:30:00.40,8.94,100
PKBK,09:30:00.40,8.94,100
PNNT,09:30:00.40,11.56,32982
PNNT,09:30:00.40,11.56,32982
PWOD,09:30:00.40,50.58,334
PWOD,09:30:00.40,50.58,334
PVTBP,09:30:00.40,25.8,100
PVTBP,09:30:00.40,25.8,100
CMCSA,09:30:00.40,51.84,400
CMCSA,09:30:00.40,51.85,100
CMCSA,09:30:00.40,51.85,100
CMCSA,09:30:00.40,51.85,100
CMCSA,09:30:00.40,51.85,100
CSCO,09:30:00.40,22.26,14
CTAS,09:30:00.40,59.28,100
CTAS,09:30:00.40,59.29,400
CREE,09:30:00.40,62,17489
CREE,09:30:00.40,62,17489
EA,09:30:00.40,22.96,1100
CAR,09:30:00.40,40.21,30558
CAR,09:30:00.40,40.21,30558
AVAV,09:30:00.40,29.21,6289
AVAV,09:30:00.40,29.21,6289
ASTM,09:30:00.40,3.23,689
ASTM,09:30:00.40,3.23,689
ASCMA,09:30:00.40,85.47,328
ASCMA,09:30:00.40,85.47,328
AVHI,09:30:00.40,18.21,517
AVHI,09:30:00.40,18.21,517
AMBI,09:30:00.40,9.61,200
AUXL,09:30:00.40,20.72,2416
AMBI,09:30:00.40,9.61,200
AUXL,09:30:00.40,20.72,2416
ARIA,09:30:00.40,7.03,100
ARIA,09:30:00.40,7.03,100
ARIA,09:30:00.40,7.03,100
ARIA,09:30:00.40,7.02,500
EWW,09:30:00.40,67.36,100
EWZ,09:30:00.40,43.64,400
EWZ,09:30:00.40,43.64,800
EZU,09:30:00.40,40.48,100
POST,09:30:00.40,49.31,96
POST,09:30:00.40,49.31,96
PRGO,09:30:00.40,152.16,100
PFE,09:30:00.40,30.48,100
PRGO,09:30:00.40,152.17,200
PFE,09:30:00.40,30.48,500
PFE,09:30:00.40,30.48,500
PFE,09:30:00.40,30.48,100
PFE,09:30:00.40,30.49,100
PFE,09:30:00.40,30.5,800
PFE,09:30:00.40,30.48,100
PFE,09:30:00.40,30.48,100
PFE,09:30:00.40,30.48,100
PFE,09:30:00.40,30.48,100
SYUT,09:30:00.40,8.85,1870
SYUT,09:30:00.40,8.85,1870
SYUT,09:30:00.40,8.81,1350
GOOG,09:30:00.40,1115.555,200
FWM,09:30:00.40,18.28,6229
FWM,09:30:00.40,18.28,6229
GILD,09:30:00.40,75.34,100
GILD,09:30:00.40,75.34,100
FXEN,09:30:00.40,3.66,3443
GILD,09:30:00.40,75.34,100
CLRX,09:30:00.40,3.8,166
CLRX,09:30:00.40,3.8,166
SYUT,09:30:00.40,8.8,15
SYUT,09:30:00.40,8.76,85
SYUT,09:30:00.40,8.76,100
SYUT,09:30:00.40,8.76,15
SYUT,09:30:00.40,8.75,85
TBNK,09:30:00.40,23.13,70
TBNK,09:30:00.40,23.13,70
SYUT,09:30:00.40,8.75,15
SYUT,09:30:00.40,8.5,239
TECD,09:30:00.40,51.65,1921
TECD,09:30:00.40,51.65,1921
SYUT,09:30:00.40,8.68,100
SWIR,09:30:00.40,24.72,100
STB,09:30:00.40,6.18,200
SYUT,09:30:00.40,8.65,300
SYUT,09:30:00.40,8.65,100
SYUT,09:30:00.40,8.68,100
SWIR,09:30:00.40,24.7,100
SYUT,09:30:00.40,8.68,100
TECH,09:30:00.40,93.05,3464
LSI,09:30:00.40,11.02,100
LSI,09:30:00.40,11.02,100
FXEN,09:30:00.40,3.66,3443
UNH,09:30:00.43,74.89,32
AVK,09:30:00.43,18.53,4
AVK,09:30:00.43,18.53,4
AVT,09:30:00.43,43.93,100
GE,09:30:00.43,27.87,18
GE,09:30:00.43,27.87,100
GCI,09:30:00.43,29.54,100
GCI,09:30:00.43,29.54,100
GCI,09:30:00.43,29.55,200
GE,09:30:00.43,27.87,836
GE,09:30:00.43,27.88,100
GE,09:30:00.43,27.88,200
GE,09:30:00.43,27.88,100
GE,09:30:00.43,27.88,100
GE,09:30:00.43,27.88,436
IRR,09:30:00.43,9.82,200
BBH,09:30:00.43,87.93,96
BBH,09:30:00.43,87.97,100
MCD,09:30:00.43,96.72,32
MCD,09:30:00.43,96.72,32
LVS,09:30:00.43,78.74,11
LVS,09:30:00.43,78.74,11
LNC,09:30:00.43,51.41,100
LNC,09:30:00.43,51.42,100
MCO,09:30:00.43,77.7,100
LNC,09:30:00.43,51.41,200
LNC,09:30:00.43,51.42,100
LYB,09:30:00.43,80.05,100
MAS,09:30:00.43,22.75,100
LYB,09:30:00.43,80.06,100
MHFI,09:30:00.43,77.35,100
WMGI,09:30:00.43,30.59,820
WMGI,09:30:00.43,30.59,820
WIBC,09:30:00.43,10.86,901
WIBC,09:30:00.43,10.86,901
ETP,09:30:00.43,56.96,100
FBHS,09:30:00.43,45.5,7920
FIS,09:30:00.43,53.4,17136
FCX,09:30:00.43,37.69,200
FLS,09:30:00.43,78.17,1000
FLS,09:30:00.43,78.17,1000
EVT,09:30:00.43,18.94,100
EVT,09:30:00.43,18.94,100
HYG,09:30:00.43,92.92,1
CNC,09:30:00.43,58.96,6513
CR,09:30:00.43,67.18,3533
CSC,09:30:00.43,55.81,200
CPT,09:30:00.43,57.02,97
XOM,09:30:00.43,100.18,32
XOM,09:30:00.43,100.18,100
XOM,09:30:00.43,100.18,236
XOM,09:30:00.43,100.2,300
XOM,09:30:00.43,100.2,100
XOM,09:30:00.43,100.2,700
AER,09:30:00.43,38.34,200
ABX,09:30:00.43,17.95,100
AGN,09:30:00.43,110.51,200
AGN,09:30:00.43,110.5,122
ABX,09:30:00.43,17.95,100
ABX,09:30:00.43,17.95,200
AGN,09:30:00.43,110.48,269
C,09:30:00.43,52.03,100
C,09:30:00.43,52.03,100
CAT,09:30:00.43,90.41,100
CAT,09:30:00.43,90.42,968
C,09:30:00.43,52.03,100
C,09:30:00.43,52.03,100
C,09:30:00.43,52.03,200
BRO,09:30:00.43,31.23,200
C,09:30:00.43,52.03,100
BRO,09:30:00.43,31.23,200
C,09:30:00.43,52.03,100
CAM,09:30:00.43,59.17,100
C,09:30:00.43,52.03,200
C,09:30:00.43,52.03,100
C,09:30:00.43,52.03,100
CAM,09:30:00.43,59.18,100
CAT,09:30:00.43,90.44,300
CAT,09:30:00.43,90.37,100
GE,09:30:00.43,27.88,900
GE,09:30:00.43,27.88,800
GE,09:30:00.43,27.88,100
GCI,09:30:00.43,29.55,100
GE,09:30:00.43,27.88,100
GE,09:30:00.43,27.88,3464
NKE,09:30:00.43,78.03,32
NEE,09:30:00.43,85.42,100
NSTG,09:30:00.43,17.18,892
QIWI,09:30:00.43,57,100
QQQ,09:30:00.43,87.56,200
QQQ,09:30:00.43,87.56,2600
QQQ,09:30:00.43,87.56,2800
QQQ,09:30:00.43,87.55,100
RPRX,09:30:00.43,18.29,8246
RPRX,09:30:00.43,18.29,8246
HBNC,09:30:00.43,25.24,16
HBNC,09:30:00.43,25.24,16
HRZN,09:30:00.43,14.25,1000
HOMB,09:30:00.43,37.3,827
HOMB,09:30:00.43,37.3,827
HIMX,09:30:00.43,14.61,47531
HIMX,09:30:00.43,14.61,47531
ARIA,09:30:00.43,7.02,200
ARIA,09:30:00.43,7.03,2500
AOSL,09:30:00.43,7.71,2016
AOSL,09:30:00.43,7.71,2016
AMCF,09:30:00.43,1.65,8253
AMCF,09:30:00.43,1.65,8253
ETFC,09:30:00.43,19.68,300
FLIC,09:30:00.43,42.54,300
FLIC,09:30:00.43,42.54,300
EXPD,09:30:00.43,44.31,15437
EXPD,09:30:00.43,44.31,15437
FB,09:30:00.43,54.84,100
FB,09:30:00.43,54.83,100
ETFC,09:30:00.43,19.68,200
FSRV,09:30:00.43,43.03,200
FSRV,09:30:00.43,43.03,200
FBMS,09:30:00.43,14.17,250
FBMS,09:30:00.43,14.17,250
PSX,09:30:00.43,77.18,400
PSX,09:30:00.43,77.19,500
PSX,09:30:00.43,77.2,100
PSX,09:30:00.43,77.17,100
PSX,09:30:00.43,77.17,100
PGR,09:30:00.43,27.29,100
PPL,09:30:00.43,30.13,79
PFE,09:30:00.43,30.48,32
GDX,09:30:00.43,21.58,300
GLD,09:30:00.43,117.93,75
GLD,09:30:00.43,117.93,100
GLD,09:30:00.43,117.93,25
GLD,09:30:00.43,117.93,2
AFCE,09:30:00.43,38.52,3305
AFCE,09:30:00.43,38.52,3305
AIRT,09:30:00.43,12.04,390
AIRT,09:30:00.43,12.04,390
ACAS,09:30:00.43,15.63,11955
ACAS,09:30:00.43,15.63,11955
AKRX,09:30:00.43,24.74,100
ACRX,09:30:00.43,11.06,100
CBMX,09:30:00.43,2.3,6050
CBMX,09:30:00.43,2.3,6050
CBOE,09:30:00.43,51.68,96
CBOE,09:30:00.43,51.68,100
CBAK,09:30:00.43,2.2,336
CBAK,09:30:00.43,2.2,336
PG,09:30:00.43,81.33,32
PG,09:30:00.43,81.33,32
SPCB,09:30:00.43,4.72,300
SPLK,09:30:00.43,68.09,85557
SPLK,09:30:00.43,68.09,85557
SNAK,09:30:00.43,13.16,604
SNAK,09:30:00.43,13.16,604
SPY,09:30:00.43,183.94,100
JNJ,09:30:00.43,91.13,180
JOY,09:30:00.43,58,100
LEN,09:30:00.43,39.18,200
KMI,09:30:00.43,35.95,300
KMI,09:30:00.43,35.95,100
KMI,09:30:00.43,35.95,300
JOY,09:30:00.43,58,100
VOD,09:30:00.43,39,100
URBN,09:30:00.43,38.595,1200
VTWV,09:30:00.43,85.74,2
VTWV,09:30:00.43,85.74,2
UTX,09:30:00.43,112.95,36
V,09:30:00.43,221.59,100
V,09:30:00.43,221.42,200
T,09:30:00.43,35.25,968
T,09:30:00.43,35.25,32
SRS,09:30:00.43,21.61,200
SRS,09:30:00.43,21.61,200
SRS,09:30:00.43,21.61,200
NSTG,09:30:00.43,17.18,892
NTCT,09:30:00.43,29.38,1849
PAAS,09:30:00.43,11.92,200
PAAS,09:30:00.43,11.92,100
NTCT,09:30:00.43,29.38,1849
OFS,09:30:00.43,12.71,650
NTAP,09:30:00.43,41.01,100
OFS,09:30:00.43,12.71,650
NTAP,09:30:00.43,41.01,100
OLED,09:30:00.43,34.35,8011
OLED,09:30:00.43,34.35,8011
NWBO,09:30:00.43,3.87,6054
NWBO,09:30:00.43,3.87,6054
NSIT,09:30:00.43,22.71,3103
NSIT,09:30:00.43,22.71,3103
ORCL,09:30:00.43,37.81,315
CBOE,09:30:00.43,51.68,100
BYFC,09:30:00.43,0.98,100
BYFC,09:30:00.43,0.98,100
CHYR,09:30:00.43,2.13,586
CHYR,09:30:00.43,2.13,586
CHTP,09:30:00.43,4.45,46500
CHTP,09:30:00.43,4.45,46500
CACH,09:30:00.43,5.53,7705
CACH,09:30:00.43,5.53,7705
CCOI,09:30:00.43,40.12,4126
CCOI,09:30:00.43,40.12,4126
PHYS,09:30:00.43,10.13,100
PKW,09:30:00.43,43,498
PHYS,09:30:00.43,10.13,50
JOY,09:30:00.43,58,78
JPC,09:30:00.43,8.91,113
JPC,09:30:00.43,8.91,113
JPM,09:30:00.43,58.31,32
